Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year
James Batemon III,LMU,30,35,17.8,5.6,11.7,0.477,1.4,3.7,0.391,5.2,6.5,0.801,1.1,2.6,3.6,4.6,1.2,0,2.9,2.7,2018
Kameron Chatman,UDM,29,32.6,17.8,6.3,13.4,0.472,2.1,5,0.414,3.1,3.7,0.849,1.4,6.8,8.2,2.1,1.2,0.4,2,2.6,2018
Deshon Taylor,CSUF,32,33.8,17.8,4.8,11,0.439,1.8,4.8,0.386,6.3,7.5,0.833,0.4,2.8,3.2,2.6,1.5,0.2,2.5,2.3,2018
"Frank Bartley, IV",LA,33,30.7,17.8,5.4,12.5,0.433,2.6,6.9,0.383,4.3,5,0.86,0.6,2.9,3.6,2,1.4,0.1,1.9,2,2018
Jordan Caroline,UNR,37,34.8,17.7,6,12.6,0.474,1,3,0.324,4.8,6.8,0.709,2.6,6,8.6,2.2,0.7,0.2,1.9,2.4,2018
Hayden Dalton,UW,33,33.3,17.7,5.8,12.6,0.458,2.6,6.4,0.403,3.6,4.3,0.838,1.4,6.5,7.8,2.6,0.9,0.5,2.5,2.7,2018
Devontae Cacok,UNCW,32,29.4,17.7,6.9,11.8,0.585,0,0,0,3.8,6.3,0.612,5.1,8.4,13.5,0.9,1,0.6,2.3,3.9,2018
Mikal Bridges,VILL,40,32.1,17.7,6.1,11.9,0.514,2.6,6,0.435,2.9,3.4,0.851,1.4,4,5.3,1.9,1.5,1.1,1.4,2.2,2018
Zach Jackson,UNO,31,31.8,17.6,6.2,11.8,0.525,1.4,3.2,0.429,3.9,4.7,0.823,1.5,4.8,6.3,0.9,1.1,0.4,2.2,2.3,2018
Christian Keeling,CSU,28,33.6,17.6,6,14.2,0.426,1.6,5.1,0.315,4,5,0.793,0.8,4.4,5.2,2,1.3,0.4,2.4,2.5,2018
"Wesley Person, Jr.",TU,33,34,17.6,5.3,12.6,0.418,2.9,7.8,0.379,4.2,5.1,0.82,0.6,2.3,2.9,1.8,0.7,0,1.8,1.9,2018
Ky Bowman,BC,35,38.2,17.6,6.3,14.9,0.422,2.3,6.3,0.362,2.7,3.4,0.807,0.8,6,6.8,4.7,1.5,0.3,3.2,2.6,2018
Tres Tinkle,OSU,32,36.4,17.6,6,12.7,0.472,1.5,4.6,0.327,4.1,4.9,0.84,1.8,5.5,7.2,3.7,1.4,0.6,2.9,2.8,2018
Mike Smith,COM,27,34,17.6,5.8,14.9,0.39,1.8,5.9,0.308,4.1,4.9,0.842,0.4,2.1,2.6,4.6,1.1,0,2.2,1.8,2018
Keenan Evans,TTU,36,29.5,17.6,5.4,11.4,0.471,1.3,4.2,0.32,5.5,6.7,0.817,0.3,2.7,3,3.2,1.1,0.3,1.9,1.8,2018
Martez Walker,OU,26,37.1,17.6,5.3,11.5,0.462,2.1,6.2,0.333,4.9,6.3,0.779,1.1,3,4.1,1.6,0.9,0.6,1.7,1.9,2018
"Dachon Burke, Jr.",RMU,32,32.6,17.6,6.6,14.3,0.459,1.4,4.1,0.338,3.1,4.9,0.628,1.8,3.9,5.8,2.5,2.1,0.5,2.7,2.5,2018
Jon Davis,CHAR,29,36.2,17.6,5.5,14,0.392,1.7,5,0.329,4.9,6.2,0.79,0.9,2.9,3.8,5.5,0.9,0.3,3.9,1.5,2018
Tyler Hall,MSU,31,32.1,17.5,5.6,13.8,0.407,3.2,8.6,0.372,3.1,3.5,0.907,0.7,3,3.7,2.8,0.8,0.4,1.8,1.7,2018
Desi Rodriguez,SHU,31,30.3,17.5,6.6,13.2,0.498,1.8,4.8,0.373,2.5,3.4,0.736,1.1,3.7,4.8,2,1,0.5,2,2.4,2018
K.J. Feagin,SCU,31,35,17.5,6.5,14.6,0.443,2,5.3,0.372,2.5,2.9,0.868,0.4,1.7,2.1,4,0.8,0.1,2.3,2.2,2018
David Efianayi,GWU,32,32.6,17.5,5.7,13.1,0.437,1.6,4.4,0.362,4.4,5.5,0.807,0.6,3,3.6,2.5,1.3,0.2,2.6,1.7,2018
Ryan Daly,UD,28,37.5,17.5,6.4,14.8,0.431,1.6,5.3,0.311,3.1,4.9,0.635,1.4,4.8,6.2,2.4,1.2,0.1,1.3,2.1,2018
Shavar Newkirk,SJU,32,34.1,17.4,5.4,13.8,0.388,1.6,5,0.327,5.1,6.6,0.764,0.8,3.6,4.3,3.9,1.6,0.2,1.8,1.8,2018
Jordan Barnes,ISU,31,33.7,17.4,5.4,13.1,0.415,3.8,8.9,0.422,2.8,3.3,0.853,0.3,3.6,3.9,3.6,1.2,0.1,2.8,2.5,2018
Robert Franks,WSU,30,33,17.4,5.8,12.3,0.476,2.2,5.4,0.405,3.5,4.1,0.854,1.6,4.9,6.6,1.9,0.5,1,2.3,2.8,2018
"Desmond Cambridge, Jr.",BU,27,30,17.3,5.9,14.8,0.401,2.5,7.5,0.335,3,3.9,0.769,0.9,3.6,4.5,1.2,1.1,1,1.4,2.9,2018
Brandon Anderson,BU,27,33.8,17.3,4.9,13,0.378,1.2,4.2,0.289,6.3,7.3,0.862,0.7,2,2.7,3.9,1.5,0.1,3,2.3,2018
"Monty Scott, Jr.",KENN,29,31.8,17.3,6.5,15.6,0.416,1.9,5.5,0.34,2.5,3.1,0.8,0.6,1.8,2.4,2.2,1.7,0.2,2.7,2.3,2018
Devonte' Graham,KU,39,37.8,17.3,5.1,12.8,0.4,2.8,6.9,0.406,4.3,5.2,0.827,0.6,3.4,4,7.2,1.6,0.1,2.8,1.4,2018
Dylan Windler,BEL,33,35.4,17.3,6.2,11.1,0.559,2.1,4.9,0.426,2.8,4,0.718,1.7,7.6,9.3,2.7,1,0.9,2.4,2.6,2018
Otis Livingston II,GMU,33,36.3,17.3,5.8,13.4,0.436,2,5.2,0.382,3.6,4.2,0.857,0.2,3,3.2,4.3,1,0.1,2.6,1.3,2018
Jevon Carter,WVU,37,34.7,17.3,5.8,13.8,0.422,2.1,5.3,0.393,3.6,4.2,0.858,0.8,3.9,4.6,6.6,3,0.4,2.6,3,2018
Blake Francis,WC,32,32.7,17.3,5.7,13.2,0.43,3.2,7.9,0.402,2.7,3.4,0.806,0.6,1.3,1.9,1.7,1.6,0,1.5,2.5,2018
Raiquan Clark,LIU,35,32.2,17.3,5.9,10.6,0.556,0.2,0.8,0.241,5.2,7,0.75,2.1,4.9,7,1.5,1.1,0.4,4.1,3.2,2018
"James Palmer, Jr.",UNL,33,31,17.2,5.5,12.4,0.444,1.3,4.2,0.309,4.9,6.7,0.738,1.2,3.1,4.4,3,1,0.5,2.2,1.8,2018
Xavier Cooks,WIN,30,29.8,17.2,6.5,12.8,0.504,0.7,2.2,0.318,3.6,5.3,0.669,2.1,6.6,8.8,3.6,1,2.1,3.3,2.4,2018
Ahmaad Rorie,UM,34,35.8,17.2,6.1,14.4,0.422,1.7,5.1,0.339,3.3,3.9,0.85,0.9,3,3.9,3.7,1.2,0.1,2,1.9,2018
Keith Braxton,SFU,31,35.2,17.2,5.8,12.2,0.475,1.3,3.5,0.367,4.3,5.4,0.795,1.6,7.9,9.5,3.3,1.7,0.6,2.6,1.8,2018
Jace Hogan,JAC,27,30.7,17.1,7.2,13.9,0.516,0.1,0.3,0.333,2.7,3.9,0.686,2.3,4.3,6.6,1.2,0.8,0.5,1.9,2.3,2018
Joel Berry,UNC,36,33.1,17.1,5.8,14.6,0.396,2.6,7.5,0.344,3,3.4,0.893,0.6,3,3.5,3.2,1.2,0.3,1.9,1.6,2018
Miles Bridges,MSU,34,31.4,17.1,6.1,13.4,0.457,2.1,5.7,0.364,2.7,3.2,0.853,1.3,5.7,7,2.7,0.6,0.8,2,1.6,2018
Deven Simms,ASU,24,30.7,17.1,6.1,12.8,0.474,1.3,3.3,0.375,3.7,5,0.733,1.2,4.8,6,1.7,1.4,0.4,2.7,1.7,2018
Brian Parker,MAR,30,32.4,17.1,5.5,11.7,0.471,1,3,0.322,5.1,7.2,0.708,0.9,4.4,5.3,3.4,0.5,0.1,4,2.5,2018
Jermaine Crumpton,CAN,33,32.2,17.1,6.2,12.9,0.481,1.4,4.5,0.32,3.2,4.2,0.763,2,3.4,5.4,1.5,0.7,0.5,1.8,1.8,2018
Drew McDonald,NKU,32,30.6,17,6.1,13.1,0.467,1.7,5,0.342,3,3.8,0.802,1.9,7.7,9.6,2.3,0.5,0.5,2.2,2.3,2018
Brayon Blake,U of I,31,29,17,6.5,13,0.5,1.7,3.7,0.448,2.3,3.4,0.66,2.1,7.5,9.6,1.2,0.7,0.5,1.9,3,2018
Marcus Barham,FAMU,31,36,17,5.5,13.9,0.392,2.7,7.5,0.363,3.3,4,0.837,1,3.3,4.3,1.9,0.8,0.2,3,1.9,2018
Brandon McCoy,UNLV,33,28.8,16.9,6.3,11.6,0.545,0.1,0.3,0.333,4.2,5.8,0.725,3.1,7.2,10.3,0.5,0.5,1.8,2.6,2.6,2018
Chris Cokley,UAB,32,27.2,16.9,6.8,11.8,0.582,0,0.1,0,3.3,4,0.819,3.1,5.5,8.6,1.5,0.6,0.4,1.5,1.6,2018
Jeff Roberson,VU,32,34.4,16.9,5.1,10.7,0.478,1.9,4.8,0.405,4.8,5.6,0.854,1.9,5.2,7.1,1.5,0.9,0.3,1.5,2.8,2018
Aaron Calixte,UM,32,33.2,16.9,5.8,12.3,0.476,1.9,4.9,0.386,3.3,3.7,0.899,0.5,2.7,3.2,3.2,0.9,0.1,3.8,2.3,2018
C.J. Massinburg,UB,36,34,16.9,5.4,11.6,0.468,2.5,6.1,0.405,3.6,4.9,0.743,2.2,5.1,7.3,2.4,1.1,0.4,1.6,2.1,2018
Jordan Talley,UNCW,31,30.3,16.9,5.8,13.6,0.423,2.4,6,0.401,2.9,3.6,0.805,0.5,2.3,2.8,5.7,1,0.1,2.5,3,2018
James Demery,SJU,30,34.1,16.9,6.5,13.6,0.477,0.7,2.6,0.278,3.2,5,0.638,1.6,3.9,5.5,1.1,1.2,0.3,1.5,1.6,2018
Pookie Powell,LU,30,36.7,16.9,5.9,14.7,0.403,1.9,5.9,0.316,3.2,3.9,0.805,0.4,3.8,4.2,4.3,0.8,0.1,2.6,1.8,2018
Luke Maye,UNC,37,32.2,16.9,6.8,13.9,0.486,1.4,3.1,0.431,2,3.2,0.624,3.1,7,10.1,2.4,1,1,1.9,2.5,2018
Isaiah Reese,CAN,33,33.4,16.9,6.1,13.1,0.463,2.5,7,0.359,2.2,2.5,0.881,0.5,5.2,5.8,4.7,2.2,0.2,2.6,2.2,2018
Bryant Crawford,WF,31,31.8,16.9,5.3,12.8,0.413,1.8,5.1,0.358,4.5,5.1,0.868,0.4,2.5,2.9,4.9,1.5,0.2,3.3,2.4,2018
Elijah Minnie,EMU,35,31.4,16.8,6,13.3,0.453,2.2,6.6,0.338,2.6,3.1,0.843,1.4,4.7,6.1,1.1,1.8,1.9,2.3,1.9,2018
Jared Terrell,URI,34,33.2,16.8,5.6,13.1,0.427,2.2,5.3,0.414,3.4,4.1,0.821,0.9,2.6,3.5,2.4,1.5,0.2,1.7,2.3,2018
Jordan Murphy,U of M,32,31.8,16.8,6.3,12,0.525,0.3,1.1,0.314,3.8,5.5,0.699,4,7.3,11.3,1.4,1.2,1,2.6,2.5,2018
Max Strus,DEP,31,35.6,16.8,5.5,13.5,0.408,2.6,7.8,0.333,3.2,3.9,0.803,1.5,4.1,5.6,2.7,1.3,0.5,2.6,2.9,2018
Divine Myles,STET,31,34.7,16.8,6.1,12.3,0.499,1.1,3.5,0.312,3.4,4.7,0.731,0.8,3.7,4.5,4.2,1.6,0.1,1.6,1.7,2018
Daryl Macon,U of A,35,30.9,16.8,5,11.1,0.447,2.4,5.8,0.421,4.4,5,0.875,0.4,2.5,2.9,3.9,1,0.1,1.8,1.8,2018
Amanze Egekeze,BEL,33,34.5,16.8,5.6,11,0.505,2.9,6.8,0.425,2.7,3.4,0.802,1.2,5,6.2,0.9,0.6,0.2,1.3,1.8,2018
MaCio Teague,UNCA,34,35.3,16.7,5.3,12.7,0.418,2.9,6.7,0.425,3.2,3.7,0.866,0.5,3.9,4.4,2.5,1.6,0.1,2.1,1.7,2018
Erick Neal,UTA,33,34.5,16.7,5.7,13.1,0.434,2.8,7.3,0.384,2.5,3.3,0.761,0.7,3.5,4.2,6.7,2,0.1,3.7,2.4,2018
Daniel Utomi,AKR,32,34.5,16.7,5.5,12.2,0.45,2.8,6.8,0.402,3,3.9,0.77,1,4.3,5.3,1.9,0.9,0.3,2.1,2.3,2018
Tyler Kohl,CCSU,31,34.8,16.7,5.8,13.8,0.422,1.4,4.8,0.291,3.7,4.7,0.788,1.9,6.3,8.2,4.1,1.4,0.1,3.7,2,2018
Lindell Wigginton,ISU,31,33,16.7,5.5,13.3,0.414,2.2,5.5,0.401,3.5,5.2,0.66,0.6,3.1,3.7,2.8,0.9,0.4,3,2.5,2018
Tay Dawson,CSUN,30,32.9,16.7,6.5,14.7,0.443,0.9,3.5,0.26,2.8,3.9,0.712,1.5,5.1,6.6,2,0.9,0.7,2.3,2.1,2018
Devin Cannady,PRIN,29,36.7,16.7,5.7,12.5,0.453,2.8,7,0.394,2.6,3,0.884,0.6,4.8,5.4,1.7,0.8,0.1,1.5,1.9,2018
Stone Gettings,COR,28,26.8,16.7,5.9,12.1,0.487,1.5,4.2,0.368,3.4,4.1,0.825,1.4,5.3,6.6,2.9,0.7,0.5,2.3,2.8,2018
"Ivy Smith, Jr.",GSU,31,35.1,16.7,4.8,12,0.399,0.8,2.2,0.362,6.3,7.8,0.805,0.8,3.7,4.5,5,2.2,0.2,3.5,3,2018
Nathaniel Mason,U of M,31,34.1,16.7,5.4,13.8,0.393,2.5,6.4,0.391,3.4,4.3,0.776,0.6,3.1,3.6,4.2,1.1,0.1,1.5,1.9,2018
Cortez Edwards,USM,34,36,16.6,6.5,13.2,0.492,0.7,2.6,0.284,2.9,3.8,0.773,2.1,4.3,6.4,2.9,2.1,0.4,1.8,1.6,2018
Milik Yarbrough,ISU,32,28,16.6,5.4,11.9,0.453,1,3.3,0.29,4.9,6.1,0.804,1.4,5.1,6.6,4.8,0.9,0.7,3.9,2.7,2018
Geno Crandall,UND,32,33.4,16.6,5.6,11.1,0.503,1.6,3.8,0.417,3.8,5.3,0.728,1,3.3,4.3,3.6,2.1,0.1,3.3,3,2018
Jaylin Walker,KSU,31,33.6,16.5,5.5,14.5,0.38,2.7,8.3,0.328,2.8,3.6,0.784,1.2,2.7,3.9,2,1,0.1,2.6,1.6,2018
Shannon Evans,ASU,32,34.9,16.5,4.9,12.9,0.379,3,8,0.371,3.8,4.5,0.853,0.3,2.9,3.3,3.5,1.4,0.3,1.7,1.9,2018
Juwan Morgan,IU,31,29.4,16.5,6.3,10.9,0.579,0.5,1.7,0.302,3.4,5.4,0.631,2.7,4.6,7.4,1.5,1.2,1.4,1.6,2.5,2018
Ahmad Thomas,UNCA,32,32.1,16.5,6.9,13.7,0.502,0.5,1.9,0.274,2.2,3.3,0.664,1.6,4.3,5.8,2.8,1.9,0.3,2.4,2.8,2018
Matt Klinewski,LC,31,26.8,16.5,5.7,11.3,0.504,1.6,3.8,0.429,3.4,4.2,0.814,1.1,4.6,5.8,1.5,0.5,0.7,2,2.4,2018
Mustapha Heron,AU,32,28.6,16.4,5.4,12.3,0.439,1.3,4.1,0.331,4.3,5.4,0.803,1.3,4,5.3,0.9,1.2,0.1,2.1,2.6,2018
Jahaad Proctor,HP,25,31.9,16.4,5.7,13.2,0.432,2.2,5.8,0.382,2.8,3.5,0.784,0.7,3,3.6,3,1,0.3,2.4,1.4,2018
"Brian Beard, Jr.",FIU,31,35.9,16.4,5.4,13.3,0.406,1.2,4.7,0.247,4.5,6.9,0.648,0.2,3.7,3.9,5.7,2.9,0,3.2,2.5,2018
Femi Olujobi,NC A&T,32,31.9,16.3,5.8,10.8,0.536,0.6,1.9,0.29,4.2,5.4,0.776,1.7,6,7.7,1.2,0.4,0.7,2.5,2.7,2018
Sam Merrill,USU,34,35.4,16.3,5.6,11.2,0.504,2.9,6.2,0.464,2.1,2.5,0.849,0.2,3.1,3.3,3.1,1,0.2,1.8,2.2,2018
Jordan Davis,UNC,38,29.1,16.3,6.2,12.1,0.515,0.4,1.8,0.239,3.5,5.4,0.638,1.1,3.8,4.8,3.2,0.9,0.4,3.1,2.7,2018
Yuta Watanabe,GW,33,36.6,16.3,5.8,13.4,0.437,1.7,4.7,0.364,2.9,3.6,0.807,1.3,4.8,6.1,1.6,0.8,1.6,1.5,1.5,2018
Jared Sam,SUBR,33,33.5,16.3,5.4,12.3,0.44,0,0,1,5.5,7.2,0.767,3.1,5.7,8.8,1.3,0.8,0.8,2.3,2,2018
Matt Farrell,ND,31,35.8,16.3,5.4,13.2,0.41,3.2,8.4,0.377,2.3,2.8,0.816,0.2,2.2,2.4,5.5,1,0.1,2.4,1.5,2018
Kassius Robertson,MU,33,36,16.3,4.8,11.3,0.422,3.2,7.4,0.432,3.5,4.4,0.795,0.3,2.7,3,2.3,1,0.1,2.3,1.7,2018
Travin Thibodeaux,UNO,26,28.7,16.3,6.2,11.3,0.542,0.6,1.6,0.39,3.3,4.8,0.69,1.2,4.6,5.8,2.9,1.4,1.1,2.2,2.7,2018
Jaelan Sanford,U of T,34,34.6,16.3,5.5,12.1,0.451,2.1,5.2,0.403,3.2,3.8,0.846,0.6,2.8,3.4,3,0.6,0.6,1.8,1.8,2018
Manu Lecomte,BU,33,34.1,16.2,4.9,12.2,0.402,2.8,7.2,0.381,3.7,4.1,0.89,0.2,2,2.2,3.7,0.7,0,2.2,1.8,2018
Nick Perkins,UB,36,27.5,16.2,5.9,12.4,0.474,1,3.1,0.319,3.5,4.8,0.733,2.2,3.8,6,0.8,0.3,0.6,2,2.4,2018
David Caraher,HCU,29,31.3,16.2,5.6,12.3,0.455,1.9,5.3,0.364,3.1,4.2,0.736,2.4,4.8,7.2,1.9,0.8,0.1,2.4,2.9,2018
Jalen Henry,SIUE,29,28.1,16.2,5.4,12.9,0.42,1.3,3.5,0.363,4.1,5.7,0.715,1.6,5.7,7.3,1.2,0.8,0.8,2.5,2.9,2018
Dean Wade,KSU,33,32.8,16.2,6,10.9,0.55,1.2,2.8,0.44,2.9,3.9,0.752,1.3,4.8,6.2,2.7,1.5,0.8,1.4,1.9,2018
"David Jenkins, Jr.",SDSU,35,29.5,16.1,5.2,12.1,0.432,2.4,6.3,0.382,3.3,4.1,0.799,0.3,2.9,3.2,1.6,0.4,0,1.7,1.9,2018
Dimencio Vaughn,RU,29,27.7,16.1,5.7,11.1,0.508,0.9,2.7,0.351,3.9,5.1,0.764,2.6,4.1,6.7,1.1,1.8,0.7,2.4,2.9,2018
Isaiah Bailey,BCU,31,32.2,16.1,4.8,11.4,0.425,0.9,3.3,0.275,5.5,7.1,0.785,1.4,4,5.3,4.8,0.9,0.3,4,2.9,2018
Zach Johnson,FGC,35,32.4,16.1,5.8,12.4,0.469,2,5,0.392,2.5,3.3,0.781,0.4,2.9,3.3,3,2,0.1,2.3,2.1,2018
Joe Rosga,UD,30,34.2,16.1,5.2,10.7,0.481,2.4,5.5,0.44,3.3,3.7,0.901,0.6,3.5,4.1,2.9,0.7,0.1,2.2,1.7,2018
Prentiss Nixon,CSU,27,32.1,16.1,4.9,13.7,0.359,2.4,7.4,0.33,3.8,4.5,0.843,0.3,2.9,3.2,2,1.5,0.1,2.1,2.6,2018
Allerik Freeman,NCST,33,34.4,16.1,5,12.9,0.386,2.1,5.5,0.385,4,5.2,0.776,0.6,3.5,4.2,2.6,1.2,0,2.5,1.7,2018
Matthew Butler,UTM,31,37.7,16,5.8,14.5,0.4,2.9,8.3,0.349,1.5,1.8,0.839,0.3,2.3,2.6,3,0.9,0.1,3.2,2,2018
Jaylen Nowell,UW,34,32.5,16,6,13.2,0.451,1.1,3.3,0.351,2.9,3.7,0.8,1,3,4,2.7,1.1,0.3,2.5,2.8,2018
Seth Towns,HAR,30,27.9,16,5.4,12.8,0.419,2.1,4.8,0.441,3.2,3.9,0.805,1.1,4.6,5.7,1.8,0.8,0.6,2.1,2.5,2018
"Barry Brown, Jr.",KSU,37,34.7,15.9,5.5,12.2,0.448,1.1,3.6,0.318,3.8,5,0.772,0.6,2.5,3.1,3.2,1.8,0.1,2.6,2.2,2018
Rob Marberry,LIP,33,28.5,15.9,6.6,10.8,0.612,0,0.1,0,2.7,3.7,0.738,2,3.8,5.8,1.9,0.7,0.7,1.5,2.3,2018
Travis Munnings,ULM,32,34.6,15.9,5.8,12.3,0.47,2.2,5.7,0.387,2.2,3,0.722,1.7,5.6,7.3,2.4,1.3,0.2,1.7,2.5,2018
Kobe Webster,WIU,28,33.4,15.9,5.9,13.7,0.431,2.1,5.8,0.366,2,2.6,0.781,0.4,3.8,4.1,3.5,0.7,0.1,2.3,1.6,2018
Tremont Waters,LSU,33,33,15.9,5.1,12.2,0.417,2.2,6.2,0.351,3.5,4.4,0.801,0.3,3.1,3.4,6,2,0.1,2.9,2.2,2018
"Melvin Frazier, Jr.",TU,30,34.4,15.9,6,10.7,0.556,1.2,3,0.385,2.8,3.9,0.712,1.2,4.4,5.6,2.9,2.1,0.7,2.6,2,2018
Zachary Hamilton,PVAMU,34,27.6,15.9,5.3,13.3,0.4,2.6,7,0.374,2.6,3.3,0.788,1,3.2,4.3,1.3,0.9,0.3,1.7,2.8,2018
Bryce Brown,AU,33,31.2,15.9,5.1,12.8,0.401,3.2,8.5,0.382,2.4,3.1,0.775,0.6,1.4,2,1.7,1,0.2,1.3,1.7,2018
Justin Turner,BGSU,31,33.9,15.9,5.5,13.4,0.406,1.6,4.3,0.379,3.4,4.1,0.813,0.8,2.8,3.6,2.6,1.5,0.3,2.4,1.8,2018
Elijah Pemberton,HOF,30,34.9,15.9,4.8,10.7,0.452,1.8,4.4,0.409,4.4,5.8,0.754,1.6,3.2,4.8,2.2,0.7,0.2,2,2.5,2018
Marcus Derrickson,GU,29,32,15.9,5.2,10.2,0.505,1.6,3.5,0.465,3.9,4.5,0.863,2.3,5.8,8.1,1.6,0.7,0.7,2.2,2.4,2018
Nick Masterson,KENN,30,36.7,15.8,5.6,10,0.555,2.4,4.5,0.541,2.2,2.6,0.87,0.7,2.1,2.8,3.2,0.8,0.1,1.5,2,2018
Tevon Saddler,NSU,30,29.3,15.8,5.4,11.4,0.472,0.6,2.4,0.268,4.4,5.7,0.766,1.5,5.1,6.6,2.8,1.6,0.2,3.2,3,2018
Michael Oguine,UM,34,32.2,15.8,5.2,11.3,0.461,1.4,3.8,0.357,4,5.5,0.737,2.1,3.4,5.5,2,1.4,0.5,1.3,2.8,2018
Stevie Thompson,OSU,32,36.6,15.8,5.8,12.7,0.461,2,5.8,0.348,2.1,3.2,0.657,0.8,2.3,3.1,3.3,1.7,0.3,2.1,2.3,2018
Malachi Flynn,WSU,31,33.4,15.8,5.2,12.6,0.413,2.5,7.4,0.338,2.8,3.4,0.846,0.7,2.7,3.4,4.3,1.6,0.1,2.1,1.8,2018
Andre Walker,L-MD,29,32,15.8,5.8,15.1,0.384,2.3,6.8,0.335,1.9,3.2,0.591,1,2.9,3.9,2.8,1.6,0,2.9,2.9,2018
Anthony Cowan,UMD,32,37,15.8,4.5,10.7,0.422,1.7,4.6,0.367,5.1,6,0.848,0.2,4.2,4.4,5.1,1.5,0.3,2.8,2,2018
Marcquise Reed,CLEM,35,34.9,15.7,5.2,12.1,0.428,1.9,5.4,0.354,3.4,4.1,0.845,0.7,4,4.7,3.3,1.7,0,2.3,1.9,2018
Justin Johnson,WKU,38,34.6,15.7,6.3,12.2,0.516,1.2,3,0.416,1.8,3.2,0.569,2.2,7.2,9.4,1.3,0.7,0.7,1.5,1.8,2018
Averyl Ugba,APSU,34,30,15.7,5.9,10.8,0.549,0.5,1.3,0.364,3.4,5,0.671,3,5.1,8,1,0.5,1.1,2.3,2.9,2018
Andre Fox,HP,29,28.6,15.7,5.2,10.9,0.475,1.9,4.4,0.426,3.4,4.6,0.752,0.5,4.3,4.8,1.4,1.2,0.3,2,2.2,2018
Chimezie Metu,USC,34,31,15.7,6,11.5,0.523,0.4,1.2,0.3,3.3,4.5,0.73,1.9,5.6,7.4,1.6,0.8,1.7,2,2.6,2018
Isaiah Pineiro,USD,34,28.1,15.7,5.5,11.3,0.491,0.8,2.3,0.346,3.8,4.9,0.783,1,5.3,6.2,2.1,1.2,0.8,2.6,3.1,2018
Kamar Baldwin,BU,35,34,15.7,6,13.6,0.442,1.4,4.2,0.331,2.3,2.9,0.775,0.4,4.5,4.9,3.2,1.5,0.4,2.1,2.5,2018
Anthony Tarke,NJIT,29,32.1,15.7,5.6,13.8,0.404,1.4,4.9,0.287,3.1,4.9,0.641,1.6,4.7,6.2,2,1.3,0.8,2.1,2.2,2018
Francis Alonso,UNCG,35,29.3,15.6,5,12.1,0.414,3.2,7.9,0.404,2.5,2.8,0.869,0.5,1.9,2.4,2.9,1,0.1,2.5,2.3,2018
Ajdin Penava,MU,34,29.4,15.6,5.6,10,0.562,1,2.9,0.34,3.4,4.5,0.753,2,6.5,8.5,1.9,0.9,3.9,2,3.6,2018
Khadeen Carrington,SHU,34,32.9,15.6,5,12,0.418,1.6,4.2,0.368,4.1,4.9,0.826,0.6,2.5,3.1,4.4,1.1,0.3,2.3,2.1,2018
Dexter McClanahan,SST,32,29.5,15.6,5.2,12.7,0.408,2.2,7.3,0.302,3,4.2,0.729,1.2,3.1,4.2,1.9,1.2,0.2,1.8,1.9,2018
Terry Taylor,APSU,34,31.5,15.6,5.8,10.6,0.541,1.1,2.6,0.432,2.9,4,0.73,3.9,4.6,8.6,0.7,0.6,1,1.8,2.5,2018
Josh Cunningham,DAY,31,31.6,15.6,6,9.3,0.646,0.3,1.1,0.235,3.3,4.8,0.691,2.5,5.9,8.4,1.7,0.5,0.4,2.3,3.1,2018
Reggie Gee,ASU,31,30,15.6,4.9,11.3,0.437,1.9,4.8,0.405,3.8,4.9,0.775,1.3,3.4,4.6,1,0.6,0.5,1.5,2,2018
Kevin Knox,UK,37,32.4,15.6,5.3,11.9,0.445,1.5,4.5,0.341,3.4,4.4,0.774,0.9,4.5,5.4,1.4,0.8,0.3,2.3,2.2,2018
Koby McEwen,USU,30,32.3,15.6,5,12.5,0.4,2.2,6.8,0.33,3.3,4.6,0.725,0.4,5,5.4,3.2,0.8,0,3,2.6,2018
Leland King II,UCSB,32,31.8,15.6,5.8,12.5,0.464,1.7,4,0.414,2.3,3,0.753,2.1,8.2,10.2,1.9,0.8,0.2,1.3,1.6,2018
Grant Golden,RICH,32,30.7,15.6,6.5,13.1,0.498,0.7,2.5,0.275,1.9,3,0.625,1.5,5.2,6.7,2.2,0.6,1.2,2.6,2.5,2018
Reggie Dillard,PC,32,33.6,15.6,5.5,12.5,0.436,2.1,6,0.349,2.5,3.5,0.723,0.5,2.7,3.2,1.8,0.7,0.3,2.6,2.3,2018
Isaiah Walton,LONG,27,29.1,15.6,5.2,12.1,0.428,2.1,5.5,0.376,3.1,3.7,0.84,0.3,2.4,2.7,2.2,1.2,0.3,3.1,2.3,2018
Adam Grant,BU,27,36.9,15.6,5.5,14.6,0.377,2.4,7,0.342,2.2,3.1,0.702,0.9,2.4,3.3,2.5,1,0,2.5,2.2,2018
Phil Fayne,ISU,29,29.9,15.6,6.2,10.5,0.595,0,0,0,3.1,6,0.514,3.4,4,7.4,0.9,1.2,1,1.8,2.8,2018
Jalen Hudson,UF,34,26.6,15.5,5.3,11.6,0.454,2.3,5.7,0.402,2.7,4.1,0.662,0.4,3.5,3.9,1.1,0.8,0.6,1.2,2.1,2018
