Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,Year
Juvonte Reddic,VCU,0.539,0.514,115.2,11.8,17.1,14.3,4.6,14.4,2.9,5.2,21.3,-4.8,1.3,107.6,88.5,19.1,321.5,20.7,2012
Chase Grabau,ISU,0.619,0.574,164,6.2,13.6,9.6,21.2,16.3,3.2,1.5,18.2,0.6,1.5,121.7,106.1,15.6,323.4,20.7,2012
Leon Powell,SEMO,0.576,0.592,108.8,16.7,15.1,15.9,5.1,17.6,1.5,5.4,21.9,-5.9,1.5,109.5,103,6.5,263.6,20.7,2012
Trey McCorkle,IPFW,0.607,0.589,129.9,7.6,16.2,11.9,9.5,12.6,0.6,2.6,22.4,-2.9,1.4,115.7,107.9,7.8,234.1,20.6,2012
Jalen Cannon,SFC,0.574,0.556,114.9,16.2,25.2,20.7,6.1,10.3,1.3,2.2,15.6,-1.2,1.6,125.5,94.4,31.1,306.3,20.6,2012
Walt Gibler,L-IL,0.589,0.53,151.4,9.2,19.6,14.4,11.5,17,1.3,0.7,27.1,-6.2,1.5,109,102.3,6.7,183.1,20.6,2012
Sean Armand,IC,0.661,0.651,172.3,4.1,8.5,6.4,11,9.8,1.9,0.3,20.6,0.2,1.4,128.4,103.6,24.8,205,20.6,2012
Laron Griffin,EWU,0.613,0.62,118.4,13.6,20,16.5,3.2,9,1.9,3.6,15.6,-1.8,1.7,130.4,99.8,30.6,270.3,20.6,2012
Trevon Lewis,NSU,0.552,0.527,151.3,7.4,17.8,12.5,10.6,14.9,2.3,3.2,28.2,-5.4,1.4,103.6,108.1,-4.6,207.1,20.6,2012
Solomon Hill,U of A,0.601,0.561,161.4,8.2,19.4,14,18.6,18.6,1.9,1.6,21.8,-2.3,1.5,113.9,92.7,21.1,402.8,20.6,2012
Kenneth Kadji,UM,0.56,0.539,154.2,7.8,15,11.4,5.9,13,1.3,6.5,23.1,-4.1,1.3,110.8,98,12.8,270.9,20.5,2012
Jaron Lane,UNCA,0.666,0.618,170.8,6.6,12.5,9.7,8.2,13.8,1.6,1.6,19.7,-2.6,1.7,127.6,102.7,24.9,211.8,20.5,2012
Jordan Reves,UTA,0.61,0.548,131,12.4,23,17.8,7,20.9,1.5,8.7,18.4,-5.5,1.6,113.5,87.7,25.9,323,20.5,2012
Olek Czyz,UNR,0.584,0.565,146.5,9,17.3,13.2,7.8,17,1.4,1,26,-6.7,1.5,108.3,97.9,10.5,299,20.5,2012
Lewis Jackson,PU,0.528,0.471,140.7,4.4,9.9,7.1,31.6,14.9,2.8,0.1,22.7,4.3,1.3,114.1,103.2,11,294.3,20.5,2012
Justin Swidowski,SHU,0.594,0.564,179.1,8.5,17.7,13.3,4.6,12.4,1.5,5.8,22.5,-4.1,1.3,114.3,101.5,12.8,219.5,20.5,2012
Caleb Patterson,MSU,0.562,0.521,164.7,4.3,9.3,6.9,5.6,9.3,1,1.9,28.4,-3.6,1.3,109.9,101.4,8.5,152.1,20.5,2012
Jordan Henriquez,KSU,0.554,0.544,110,13.1,20,16.5,7.1,18.8,0.6,13,20.6,-5.6,1.4,105.4,89.4,16,250,20.5,2012
Ricky Tarrant,TU,0.567,0.505,155.4,1.6,11.7,6.5,23.8,14.3,3.2,0.1,24.8,0,1.4,112.9,95,18,287.4,20.5,2012
Kevin Murphy,TTU,0.549,0.518,158.1,3.3,15.2,9.4,16.3,14.8,1.4,0.7,32.3,-5,1.3,106,104.6,1.4,317.8,20.4,2012
Kent Bazemore,ODU,0.495,0.463,136,6.2,15.4,10.6,24,17.1,4.1,1.3,29.7,-3.8,1.2,100.1,88.9,11.2,336,20.4,2012
Harrison Barnes,UNC,0.528,0.487,152,6.9,11,9,7.2,10.8,2,1.1,28,-3.8,1.2,110.9,94.5,16.4,340.1,20.4,2012
Chaz Williams,UMass,0.539,0.475,161.7,2.9,9.9,6.4,34,17.8,3.4,0.6,25.2,2,1.3,110.8,96.9,13.9,457.5,20.4,2012
Storm Warren,LSU,0.483,0.45,114.5,10.5,19.1,14.6,6.8,9.6,2.8,4.8,24.6,-2.9,1.1,103.6,90.1,13.5,205.9,20.4,2012
Jason Washburn,U of U,0.588,0.554,152.6,7.7,19.7,13.7,5.9,13.3,0.8,5.5,22.2,-4.2,1.4,109.4,108.3,1,276.5,20.4,2012
Donte Poole,MSU,0.609,0.549,167.5,2.7,11.3,7.2,9.9,13.9,3.7,0.5,22.4,-2.9,1.5,119.7,90.1,29.7,287.5,20.4,2012
Derrick Nix,MSU,0.565,0.558,114,10.6,12.7,11.7,11.7,15.8,2.4,2.2,23.5,-3.7,1.3,109.2,91.9,17.3,216.5,20.4,2012
Arnold Louis,SST,0.483,0.464,127.4,15.9,24,19.7,8.2,14.2,3.2,2.3,24.8,-4.9,1.2,101.3,84.2,17.1,269.9,20.3,2012
Otto Porter,GU,0.578,0.55,145.4,8.7,18.5,13.9,10.9,12,2.4,3.1,17.4,-0.4,1.3,120.8,88.8,31.9,341.3,20.3,2012
T.J. McConnell,DUQ,0.608,0.581,177.8,2.9,12.1,7.4,30.9,21.6,4.7,0.8,17.6,3.1,1.3,114.1,98.8,15.3,402.1,20.3,2012
Miguel Paul,ECU,0.55,0.485,151.4,1.1,6.4,3.7,40.6,17.1,2.4,0.3,27.3,3.5,1.4,112.2,100.4,11.8,293.8,20.3,2012
Jared Berggren,UW,0.548,0.524,155.6,6.4,15.4,11,6.6,12.9,2.2,6.3,23.4,-3.8,1.2,107.4,86.1,21.3,288.1,20.3,2012
Roosevelt Johnson,SELU,0.535,0.504,114,9.9,25.4,17.7,9,20.4,2.2,4,27.6,-9,1.3,95.2,85.7,9.5,241.4,20.3,2012
Matt Gatens,UI,0.618,0.57,173.3,3.3,8.8,6,11.4,8.1,2.3,0.5,19.5,0.7,1.4,129,108.9,20.1,361,20.3,2012
Sam McLaurin,CCU,0.638,0.652,117.4,11.8,17.3,14.8,6.2,16.8,1.3,4.3,16.3,-3.3,1.5,120.2,97,23.1,322.1,20.3,2012
D'Aundray Brown,CSU,0.525,0.494,162.4,8.6,10.4,9.5,15.7,14.7,5.3,2.7,21.3,-1.2,1.2,108.5,86.9,21.6,240.5,20.2,2012
Damian Eargle,YSU,0.476,0.444,103,10.1,17.8,14,5.1,12.2,1.8,12.8,22.8,-3.7,1.2,99.3,94.8,4.5,341.8,20.2,2012
James Nunnally,UCSB,0.576,0.544,163.6,3.7,15.8,10,17.5,15.2,1.2,0.8,25.4,-2,1.3,113.1,102.1,11,324.3,20.2,2012
Jordan Theodore,SHU,0.507,0.438,153.2,2.7,7.4,5,39.8,15.5,3,0.2,27,4.3,1.2,109.5,98.1,11.4,381.8,20.2,2012
Nick Harney,AKR,0.578,0.545,162,8.6,13.8,11.2,9.7,18.1,2.3,0.9,29.1,-7.7,1.4,105,98.6,6.4,117.8,20.2,2012
Stephan Hicks,CSUN,0.544,0.464,149.9,9.7,17.3,13.3,8.2,12.8,1.7,0.3,25.4,-4.5,1.4,111.7,107.2,4.6,259,20.2,2012
Steven Roundtree,ORU,0.608,0.571,128,11.7,16.2,13.9,11.4,18.7,2.5,1.2,20.8,-3.8,1.5,116,100.7,15.3,260.8,20.2,2012
D.J. Byrd,PU,0.593,0.571,161.7,5.8,8.4,7.1,10,6.7,1.3,1.1,22.1,0.4,1.3,125.8,106.3,19.6,173,20.2,2012
Murphy Holloway,UM,0.515,0.511,101.9,10.9,20.6,15.8,9.3,13.8,3.1,2.1,19.9,-2.7,1.2,106.3,91.6,14.7,343,20.2,2012
Maurice Harkless,STJ,0.504,0.472,134.3,8.4,18.2,13.3,9.6,14,2.6,4.2,24.9,-4.3,1.2,102.1,100.3,1.9,379.6,20.2,2012
Larry Anderson,LBSU,0.608,0.572,160.3,3.5,13.1,8.5,16.8,15.9,3.2,1,19.9,-0.4,1.6,118.3,93.4,24.9,342.8,20.1,2012
B.J. Monteiro,DUQ,0.53,0.515,137.2,5.5,15,10.1,14.9,10.4,2,3.3,25.4,-0.6,1.2,108.1,101.9,6.2,283.3,20.1,2012
Maalik Wayns,VILL,0.547,0.472,160.5,1.7,10.4,6.2,31.8,15.7,1.7,0.1,27.7,0.2,1.3,112.9,105.2,7.7,279.8,20.1,2012
Kwame Vaughn,CSUF,0.597,0.544,169.6,2.1,14.1,8.3,23.3,17,1.6,0.4,24.2,-0.6,1.4,118.3,101.9,16.4,314.1,20.1,2012
Matt Dellavedova,SMC,0.597,0.531,165.8,1.9,8.6,5.4,33,18.3,1.4,0.2,22.3,3.9,1.5,121.6,101.4,20.2,391.6,20.1,2012
Dee Bost,MSU,0.536,0.484,150.2,1.8,8.8,5.3,30.6,17.1,3.4,0.6,25.7,1.9,1.3,109.4,101.3,8.1,359.8,20.1,2012
Melvin Ejim,ISU,0.565,0.513,147.1,12.1,20.3,16.3,9,14.2,2.4,1.3,20.7,-2.8,1.4,116.2,96.2,20,278.4,20.1,2012
Joston Thomas,UH,0.559,0.529,126,8,16.5,12.4,11.9,16.3,1.2,1.8,29.2,-6.1,1.4,104.9,103.8,1.2,233.8,20,2012
Tashan Newsome,GWU,0.482,0.423,131.2,8.8,21.1,14.8,14.5,11,1.8,1,27.4,-2,1.2,105,98.2,6.8,243.3,20,2012
Carl Hall,WSU,0.593,0.572,121.8,12.2,13.9,13.1,5.6,10.4,1.2,3.8,18.2,-1.7,1.5,125,92.8,32.2,236.5,20,2012
Kyle Weems,MSU,0.515,0.483,159.9,6.9,20,13.6,10.6,11,1.2,2.4,30,-3.3,1.1,103,95.5,7.5,295.3,20,2012
Yancy Gates,UC,0.498,0.477,147.8,10.7,21.4,15.8,5.1,8.2,1.5,3.1,21.7,-2.1,1.1,109.6,94,15.6,324.8,20,2012
C.J. Wilcox,UW,0.58,0.542,167.9,3.1,9.6,6.3,8.2,9.3,1.8,2.1,22.3,-1.5,1.3,122.2,100.6,21.6,263.1,20,2012
Jaime Serna,UCSB,0.637,0.615,130.1,9.1,14.5,11.9,8.3,15.6,1.4,4,18.2,-2.8,1.6,122.1,100.2,21.9,226.4,20,2012
Jeremy Allen,FIU,0.532,0.477,161.3,4.1,8.6,6.3,9.4,12.2,5.1,0.5,24.4,-3.3,1.2,108.6,99.7,8.9,227.6,20,2012
Deonte Burton,UNR,0.557,0.481,157.1,1.3,7.7,4.6,27.6,13.3,2,1.2,24,2.5,1.4,118.8,100.8,18,323.4,20,2012
Gabriel McCulley,UTEP,0.59,0.565,153.1,8.6,14.3,11.7,15.3,14.4,2.4,2.2,20.7,-1,1.4,114.9,96.5,18.4,255.3,20,2012
Dallis Joyner,SB,0.607,0.611,117.1,12.7,17.8,15.1,7.1,19.4,1,3.6,18.4,-5.1,1.5,113.5,94.2,19.3,262.6,20,2012
Reggie Willhite,YALE,0.533,0.505,142,5.6,16.1,10.9,28.2,20.3,4.2,2.1,22.8,-0.9,1.2,103.4,89.9,13.5,323.9,20,2012
Corey Law,HP,0.569,0.577,109,13.9,18.7,16.3,5.8,15.8,1.8,3.2,20.3,-4.6,1.5,111.8,102,9.8,254.6,20,2012
Isiah Brown,ETSU,0.562,0.558,110.8,9.5,13.4,11.4,8,18.5,2.8,6.2,22.4,-6,1.4,104.8,96.4,8.4,272.8,19.9,2012
Kim English,MU,0.658,0.64,170.5,3.4,12,7.9,8.6,13.3,2.3,0.9,20,-1.9,1.5,123.9,101,22.9,345,19.9,2012
Jeremy Granger,EIU,0.556,0.504,169.4,2.5,9.8,6.2,21.9,13.7,1.9,0.3,26.5,-0.8,1.3,110.7,107.2,3.5,250.6,19.9,2012
Tony Wroten,UW,0.488,0.453,118.7,8.1,9.7,8.9,24.5,18.7,3.5,1.2,31.2,-4.1,1.3,98.7,97,1.7,307.3,19.9,2012
Louie Krogman,USD,0.568,0.551,152.1,1.4,8.7,5.1,22.9,11.9,2.4,0.4,24,1.5,1.3,112.1,110,2,300.1,19.9,2012
Sam Dower,GU,0.596,0.559,170.6,7.9,16,12.3,7.1,15.1,1.7,1.8,23.5,-4.9,1.4,113,94.4,18.6,175.4,19.9,2012
Ray Turner,TAMU,0.584,0.573,118,13.6,17.4,15.5,3.6,16.2,1.2,2.4,23.3,-6.4,1.4,108.8,96.5,12.4,195.9,19.9,2012
Cole Dickerson,USF,0.614,0.635,143.8,10.2,17.2,13.5,7.2,15.1,1.9,5.3,18.9,-3.2,1.4,115.3,99.9,15.5,208.6,19.9,2012
Jack Isenbarger,ELON,0.612,0.567,171.5,1.7,10.7,6.2,20.3,13.4,1.5,0.1,23,0,1.4,118.3,104.1,14.2,257.9,19.8,2012
Kevin Pangos,GU,0.605,0.555,168.3,1,8.6,5.1,21.6,13.9,2.3,0.2,21.4,1.4,1.4,122,97.4,24.6,302.5,19.8,2012
Richie Edwards,VAL,0.579,0.534,165.5,8.8,12.8,10.9,7,14.1,1.2,1.2,29.5,-6.1,1.4,107.7,102.2,5.5,132.1,19.8,2012
Steven Pledger,OU,0.59,0.557,170.9,4.7,8.8,6.8,10.6,12.1,1.8,0.8,23.9,-2.5,1.3,117.2,104.4,12.7,266.3,19.8,2012
Robert Nyakundi,SMU,0.612,0.588,165.7,4.3,14.7,9.5,8.3,13.4,2.2,1.2,24.6,-4.1,1.4,111,97.4,13.7,268.5,19.8,2012
Jordan Clarkson,TU,0.549,0.491,159.2,4.2,9.7,7,18.9,15.1,1.7,1.7,27.9,-3.1,1.3,109.4,99.4,10,263.1,19.8,2012
A.J. Davis,JMU,0.55,0.505,150.3,4.3,12.7,8.5,14.1,15.5,3.2,0.9,27.8,-4.4,1.3,103.8,102.3,1.5,290,19.8,2012
Jonathan Mills,USM,0.546,0.5,115.4,13.2,18.4,15.6,6.3,15.7,1.7,1.2,22.7,-5.4,1.5,110.8,97.8,13,225.1,19.8,2012
Omar Sanders,SCSU,0.519,0.507,125.8,12.7,19.1,15.8,7.6,16.9,1.1,6.9,21.4,-5.3,1.3,101.8,108.7,-7,270.3,19.8,2012
Jodd Maxey,USCU,0.536,0.517,111.7,12.6,12.9,12.8,8.8,19.9,4.4,7.2,19.7,-5.2,1.3,103.6,92,11.6,249.4,19.8,2012
Ryan Woods,NJIT,0.598,0.571,164.3,4,14.8,9.2,11.4,10.3,1.9,1.8,21.1,-0.8,1.3,119.6,100.3,19.3,194.6,19.7,2012
Antwaine Wiggins,C of C,0.527,0.514,137.4,7.9,11.9,10,14.2,13.5,1.9,1.3,25.2,-2.6,1.2,106.4,99.9,6.5,330.5,19.7,2012
Stephen Maxwell,CSUN,0.551,0.524,115.1,14.3,18.7,16.3,5.4,9.6,2,1.2,18.7,-2.1,1.4,119.2,106.6,12.6,171.1,19.7,2012
Joe Willman,BU,0.557,0.528,138.2,8.9,13.2,11.2,13.1,11.1,1.6,2,21.8,-0.7,1.2,114.6,96.7,17.9,272.1,19.7,2012
Geddes Robinson,UVU,0.561,0.564,108.7,14.4,22,18.2,11.5,17.7,1.7,0.8,17,-2.3,1.4,112.5,95.5,17,398,19.7,2012
Marcos Knight,MTSU,0.531,0.511,138.8,7.7,14.2,11.1,21.1,15.8,2.8,1.7,24.6,-0.8,1.3,107.3,91.5,15.9,302.1,19.7,2012
Kareem Jamar,UM,0.583,0.555,159.9,2.9,15.9,9.7,22.2,16,2,1.9,21.2,0.7,1.4,113.2,93.3,19.9,371.1,19.7,2012
Victor Oladipo,IU,0.546,0.488,142.9,8.6,15.4,12.2,14.7,17.5,3.1,2.3,23.2,-2.9,1.3,109.8,95.9,13.9,300.3,19.7,2012
C.J. Harris,WF,0.621,0.553,174.3,1.7,8.3,5.1,17,15.2,1.9,0.2,24.1,-2.2,1.6,115.6,108.7,6.9,270.6,19.7,2012
Andrew Smith,BU,0.582,0.559,152,9.2,14.5,11.7,6.1,13.3,1.8,3.4,21.2,-4,1.4,114,93,21,280.4,19.7,2012
Cody Ellis,SLU,0.576,0.544,157.4,4.3,15.8,9.9,7.1,9.2,1.3,2.1,24.7,-2.2,1.3,116.1,91.8,24.3,195.9,19.7,2012
Melvin Baker,APSU,0.563,0.526,155.6,8.4,20,14,6.8,16.8,2.3,3.4,23.7,-6,1.3,105.7,101.1,4.7,251.9,19.7,2012
Jesse Perry,U of A,0.554,0.503,146.3,10.5,18,14.4,9.9,12.1,0.7,1.9,22.1,-2.3,1.4,114.9,95.7,19.2,340.6,19.7,2012
Olu Ashaolu,UO,0.566,0.567,119,13,17.9,15.6,8,16.5,1.4,2.6,24.8,-5.5,1.5,108.4,99.9,8.4,205.8,19.6,2012
Mouphtaou Yarou,VILL,0.528,0.476,216.5,11.9,20.5,16.3,4.4,11.4,1,3.2,21.5,-3.7,1.3,112.8,100.5,12.3,294.4,19.6,2012
Damion Lee,DREX,0.591,0.554,160.1,4.3,14,9.3,14.2,14.1,1.9,1.3,22.8,-2,1.4,115.6,92.1,23.4,286.5,19.6,2012
Doug Anderson,UDM,0.592,0.533,160.9,8.2,14.9,11.5,9.8,14.9,2.7,2,19,-2.4,1.5,118,99.2,18.8,264,19.6,2012
Sean Kilpatrick,UC,0.557,0.535,155.4,4.4,10.8,7.5,13,10.6,2.4,1,21.4,-0.3,1.2,116.9,97.1,19.7,369.3,19.6,2012
Ben Averkamp,L-IL,0.497,0.465,152.6,7.4,19.1,13.4,22.9,12.9,1.6,3.2,29.4,-1.8,1.1,100.9,97.7,3.2,280.4,19.6,2012
Dylon Cormier,L-MD,0.554,0.516,147,6,6.7,6.3,13.7,12.3,3.1,0.5,22.7,-1.6,1.4,114.8,100.7,14.1,255.3,19.6,2012
Wil Carter,SJSU,0.56,0.513,159.3,10.8,21.1,15.8,7.3,11.8,0.8,0.2,22.1,-3.1,1.3,113.7,106.6,7.1,300.9,19.6,2012
Alfonzo Hubbard,UVU,0.533,0.511,148.6,9.4,15.4,12.4,14.9,16.6,2.6,2.4,21.6,-2.7,1.3,105.7,95.4,10.3,191,19.6,2012
Malik Cooke,USC,0.517,0.456,154.5,7.4,11.8,9.5,12.9,15.8,3.4,2.9,24.4,-3.9,1.2,105.6,102,3.6,246.6,19.6,2012
Luke Martinez,UW,0.545,0.508,151.1,2.8,15.1,8.9,12.1,10.4,3.7,1.1,23.9,-1,1.2,108.7,88.7,20,254.8,19.5,2012
Antione Lundy,USA,0.511,0.471,141.5,13.2,22.3,17.9,4.3,14,1.6,1,23.6,-5.6,1.2,106.9,96.5,10.3,179.5,19.5,2012
Travis McKie,WF,0.566,0.523,159.5,7.9,15.4,11.8,8.1,14.7,1.5,1.8,25.8,-5.1,1.4,106.6,105.4,1.2,310.5,19.5,2012
Collin Chiverton,EWU,0.507,0.476,156.2,2.5,8.8,5.4,5.9,6.8,2,2.2,33,-2.9,1.1,106.1,104.8,1.2,154.9,19.5,2012
Richard Howell,NCST,0.519,0.489,112.6,15.7,22.9,19.4,8.2,15.9,2.2,1.2,22.9,-4.6,1.2,106.2,95.5,10.7,353.5,19.5,2012
Jackson Stevenett,SUU,0.569,0.526,160.3,8,14.7,11.5,10.7,14.3,1.3,2.6,24.1,-3.4,1.4,110.5,104.3,6.3,277,19.5,2012
Tanner Smith,CLEM,0.562,0.532,152.9,2.8,17,9.7,27,17.4,3.3,0.8,19.8,2.2,1.3,111.7,93,18.7,327.3,19.5,2012
Tyler Bernardini,PENN,0.569,0.533,160.1,4,15.8,9.9,9.8,9.6,2.6,1.4,22.5,-1.1,1.3,114.4,98.5,15.8,253.4,19.5,2012
Kentavious Caldwell-Pope,UGA,0.499,0.48,135.4,5,14.7,9.6,9.5,7.9,3.7,1.3,24.7,-1.1,1.1,105.5,98,7.5,275.9,19.5,2012
Keiton Page,OSU,0.595,0.546,165.3,0.2,5.5,2.9,15.1,10,2.5,0,24.3,-0.3,1.4,115.8,105,10.8,271.4,19.5,2012
E.J. Singler,UO,0.606,0.543,174.5,5.1,16.1,10.8,14.3,14.4,1.1,1.3,21.6,-1.3,1.4,120.3,102.4,18,327.4,19.5,2012
Kelly Olynyk,GU,0.675,0.642,170.5,12,20.8,16.7,15.8,15.4,1.6,5.1,31.3,-4.9,1.7,127.1,90.2,36.9,446.3,34.3,2013
Mike Muscala,BU,0.575,0.513,154.8,11.8,28.9,21,18.5,9.5,1,7.8,31.6,-0.6,1.4,121,83.4,37.5,605.4,34,2013
Doug McDermott,CU,0.672,0.623,191.4,7.1,20.9,14.8,12.4,13,0.4,0.2,34.3,-4.9,1.6,124.6,97.6,27,532,31.1,2013
Nate Wolters,SDSU,0.604,0.549,167.7,3.7,14.3,9.1,34.6,11.2,2.8,0.4,29.8,4.3,1.5,126.9,99.2,27.7,573,30.3,2013
Fred Hunter,NSU,0.617,0.591,150.5,12.1,18.7,15.3,17.3,12.8,3.3,0.9,29.7,-2.9,1.6,121.5,100.1,21.4,406.9,30.3,2013
DeQuan Hicks,NSU,0.61,0.583,128.3,12.2,17.2,14.7,18.9,17,4.1,2.7,30.6,-5.2,1.5,114.3,90,24.3,308,30.1,2013
Javon McCrea,UB,0.589,0.557,126.5,13.6,17.6,15.7,19.7,16,2.7,9.2,31.8,-5.3,1.4,112.6,95.3,17.3,499.6,29.8,2013
John Brown,HP,0.549,0.519,118.1,13.1,13.4,13.3,6.2,8.1,3.9,5.1,31.3,-3.3,1.3,116.4,91.9,24.5,320.4,29.6,2013
Erick Green,VT,0.592,0.53,168,1.4,10.6,6,26.8,9.3,2.1,0.6,32.2,1,1.5,123.6,109,14.7,465.4,29.6,2013
